Time,Country,Country Code,Females in NatSci/Math/Stats programs(%),GDP Per Capita(current US$),Gov expenditure per student,Female Life Expectancy,Male Life Expectancy,Population,Female Population,Female Pop(% of total),Females in STEM programs(%),Female Primary Graduation(%),Male Primary Graduation(%),Female Tertiary Graduation(%),Male Tertiary Graduation(%),Youth Literacy,A woman can get a job in the same way as a man (1=yes; 0=no),A woman can open a bank account in the same way as a man (1=yes; 0=no),A woman can choose where to live in the same way as a man (1=yes; 0=no),Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),Total Labor Force,Female Labor Force,Female Labor Force (% of total),Female Retirement Age,Male Retirement Age
2017,Caribbean small states,CSS,,9767.97005850011,23.44592,75.7746740015787,71.3399789842254,7314986.0,3623220.0,50.3820392532285,,,,,,,..,..,..,..,3374290.0,1485601.0,44.0270563505044,,
2017,Central Europe and the Baltics,CEB,,14244.8644785917,,80.7134709559729,73.3692968326191,102738653.0,53018457.0,51.6051702631852,,,,,,,..,..,..,..,49833643.0,22434150.0,45.0180843695911,,
2017,Early-demographic dividend,EAR,,3555.34490649832,,72.1587091043994,68.47722746452,3206361028.0,1573311047.0,49.0684310629448,,,,,,0.9723299741745,..,..,..,..,1261513651.0,375030546.0,29.7286159133287,,
2017,East Asia & Pacific,EAS,,10467.4430246664,,78.5061916890248,73.405621435981,2314097713.0,1140747266.0,49.3000756966851,,,,,,0.999970018863678,..,..,..,..,1259623343.0,545390359.0,43.2978924583949,,
2017,East Asia & Pacific (excluding high income),EAP,,7173.56731526143,,77.5631021007142,72.6070251901888,2068142784.0,1016121452.0,49.1350452902553,,,,,,0.999819993972778,..,..,..,..,1128058486.0,487890931.0,43.2504998178352,,
2017,East Asia & Pacific (IDA & IBRD),TEA,,7249.10181549539,,77.5918593474197,72.6591178046408,2042687863.0,1003127818.0,49.1106350927266,,,,,,0.999809980392456,..,..,..,..,1111727747.0,480188968.0,43.1930364001188,,
2017,Euro area,EMU,,37140.6698528957,,84.5646582737019,79.4339855113359,341163597.0,174446501.0,51.1328001578094,,,,,,,..,..,..,..,164509205.0,75797700.0,46.0750509371193,,
2017,Europe & Central Asia,ECS,,23629.1062237995,,81.0185957342514,74.7453041012187,914585461.0,470413189.0,51.5585848745722,,,,,,0.999710023403168,..,..,..,..,436273211.0,197424700.0,45.252537384206,,
2017,Europe & Central Asia (excluding high income),ECA,,7879.81868059063,,77.4638832883001,69.5465341857174,395289709.0,205398602.0,52.1980376338047,,,,,,0.999450027942657,..,..,..,..,182192276.0,80586332.0,44.2314746879361,,
2017,Europe & Central Asia (IDA & IBRD),TEC,,8552.95274227593,,77.9219805689111,70.0570128692549,456976356.0,237157579.0,52.1013203659014,,,,,,0.999549984931946,..,..,..,..,211566573.0,93584236.0,44.2339418546421,,
2017,European Union,EUU,,33080.9186444207,,83.7467776786209,78.2603289123493,446131273.0,228284676.0,51.1698436921971,,,,,,,..,..,..,..,215672904.0,98855909.0,45.8360360372391,,
2017,Fragile and conflict affected situations,FCS,,2055.57360374933,,62.9586626098988,59.4472143237042,763578047.0,380689515.0,49.9777746372888,,,,,,0.881470024585724,..,..,..,..,263025333.0,106321667.0,40.4225961002775,,
2017,Heavily indebted poor countries (HIPC),HPC,,939.509103511369,,64.4857339646215,61.0100777296068,759106221.0,380639814.0,50.1431560127399,,,,,,0.920180022716522,..,..,..,..,298207802.0,134659697.0,45.1563292767236,,
2017,High income,HIC,,42013.8899019256,,83.2813674824771,78.0612077938551,1225031038.0,615244465.0,50.2563666207734,,,,,,,..,..,..,..,618366262.0,272927891.0,44.1369305427324,,
2017,IBRD only,IBD,,6094.41443043091,,75.6389297770126,70.9367349391297,4736170185.0,2336207746.0,49.3277998294725,,,,,,0.988460004329681,..,..,..,..,2182958321.0,808525252.0,37.0380527636634,,
2017,IDA & IBRD total,IBT,,4889.16008178088,,73.0904034713674,68.77847420549,6333386949.0,3132233730.0,49.4716399736901,,,,,,0.967329978942871,..,..,..,..,2795138259.0,1054792450.0,37.736682585426,,
2017,IDA blend,IDB,,1718.48233204613,,63.0611799315786,60.755695817189,536862922.0,264562643.0,49.2859259535191,,,,,,0.878180027008057,..,..,..,..,188588311.0,68249257.0,36.189547632199,,
2017,IDA only,IDX,,1118.02654719899,,66.880136921282,63.0946720247442,1060353842.0,531463341.0,50.2094142447911,,,,,,0.93834000825882,..,..,..,..,423591628.0,178017941.0,42.0258404114969,,
2017,IDA total,IDA,,1319.41219090651,,65.6108902195321,62.2980130917005,1597216764.0,796025984.0,49.8986731103221,,,,,,,..,..,..,..,612179939.0,246267197.0,40.2279105384801,,
2017,Late-demographic dividend,LTE,,9029.71173792667,,78.8644419947645,73.3747407424303,2275534160.0,1126373222.0,49.4992884901858,,,,,,1.00094997882843,..,..,..,..,1240588242.0,541677008.0,43.6629165180037,,
2017,Latin America & Caribbean,LCN,,9448.25547897868,,78.4751786261194,72.1126885744077,634554056.0,322128663.0,50.7910440510326,,,,,,1.00382995605469,..,..,..,..,304274133.0,126344749.0,41.5233300213638,,
2017,Latin America & Caribbean (excluding high income),LAC,,9005.7993239704,,78.2990948794836,71.900160731038,602435369.0,305896100.0,50.7826075791127,,,,,,1.00397002696991,..,..,..,..,289168907.0,119960143.0,41.4844554552487,,
2017,Latin America & Caribbean (IDA & IBRD),TLA,,9303.04856215472,,78.4085256168339,72.0031412807009,618641500.0,314139172.0,50.7890101318526,,,,,,1.0038800239563,..,..,..,..,297627543.0,123668924.0,41.5515735435533,,
2017,Least developed countries: UN classification,LDC,,1047.70805894462,,66.5845354613761,62.8703090384497,986365080.0,495928696.0,50.2789914080087,,,,,,0.934140026569366,..,..,..,..,398591594.0,169993684.0,42.6485875665506,,
2017,Low & middle income,LMY,,4753.28273311431,,72.9958571285394,68.7183250847561,6284043441.0,3106734495.0,49.4541043492901,,,,,,0.967149972915649,..,..,..,..,2774217924.0,1045784377.0,37.6965475414121,,
2017,Low income,LIC,,792.826294086647,,65.0495541926664,61.2442654906355,634796692.0,318529778.0,50.1782352409483,,,,,,0.901859998703003,..,..,..,..,245069382.0,107007711.0,43.6642507372229,,
2017,Lower middle income,LMC,,2037.37364885081,,69.936376690468,66.5685410033396,2831466703.0,1388536577.0,49.0394810846345,,,,,,0.954909980297089,..,..,..,..,1077858351.0,325928517.0,30.2385297746076,,
2017,Middle East & North Africa,MEA,,7416.58584269787,,75.7319980505566,72.2433869203431,441255236.0,212793051.0,48.2244816986339,,,,,,0.959510028362274,..,..,..,..,147957465.0,30579947.0,20.668064554876,,
2017,Middle East & North Africa (excluding high income),MNA,,3815.06235567043,,75.3351521364804,71.560181502266,376546755.0,186719687.0,49.5873842386853,,,,,,0.954959988594055,..,..,..,..,115373859.0,23744628.0,20.580595807572,,
2017,Middle East & North Africa (IDA & IBRD),TMN,,3816.59680341189,,75.3338336382715,71.5536050873126,372091950.0,184524826.0,49.5911897899145,,,,,,0.954240024089813,..,..,..,..,114183880.0,23511176.0,20.5906267926676,,
2017,Middle income,MIC,,5196.35976092234,,73.9036577985016,69.5451011199345,5649246749.0,2788204717.0,49.3727062984722,,,,,,0.975989997386932,..,..,..,..,2529148542.0,938776666.0,37.1182891660159,,
2017,North America,NAC,,58564.1583184882,,81.4025878475672,76.4849467810676,361592733.0,182612456.0,50.5111697828899,,,,,,,..,..,..,..,184423518.0,85133368.0,46.161882672686,,
2017,OECD members,OED,,37416.3149985587,,82.6957820981724,77.4126377279134,1344872020.0,683595088.0,50.8297501417937,,,,,,,..,..,..,..,664189209.0,293311273.0,44.1608005709108,,
2017,Other small states,OSS,,13230.8250084338,,69.8826795102961,66.7511287268499,30148800.0,14137359.0,46.9443763846893,,,,,,0.997489988803864,..,..,..,..,13725237.0,5208208.0,37.9462098984214,,
2017,Pacific island small states,PSS,,4216.56193921309,,71.7029553818487,67.9923742582695,2422086.0,1143817.0,49.2605224803594,,,,,,,..,..,..,..,881733.0,356709.0,40.4556708209855,,
2017,Post-demographic dividend,PST,,42929.5335974392,,83.3025930819017,78.0403387553881,1105771602.0,563080293.0,50.9219345257235,,,,,,,..,..,..,..,558078598.0,254744434.0,45.6466945539453,,
2017,Pre-demographic dividend,PRE,,1416.52067917685,,62.0443765000524,58.8197065298203,894512725.0,447124121.0,49.9852162340602,,,,,,0.892040014266968,..,..,..,..,320188658.0,141948738.0,44.3328434690124,,
2017,Small states,SST,,12048.3497736171,,71.1220766731188,67.6117963935301,39885872.0,18904396.0,47.7039278154716,,,,,,1.00443994998932,..,..,..,..,17981260.0,7050518.0,39.2103713738017,,
2017,South Asia,SAS,,1866.1590187187,,70.5057232380422,67.9493897249746,1792835608.0,866897712.0,48.3534412711428,,,,,,0.951070010662079,..,..,..,..,657691454.0,147703753.0,22.4579097237289,,
2017,South Asia (IDA & IBRD),TSA,,1866.1590187187,,70.5057232380422,67.9493897249746,1792835608.0,866897712.0,48.3534412711428,,,,,,0.951070010662079,..,..,..,..,657691454.0,147703753.0,22.4579097237289,,
2017,Sub-Saharan Africa,SSF,,1563.37508530051,,62.6316908721786,59.1427144394588,1050153672.0,526386623.0,50.1247233572959,,,,,,0.920910000801086,..,..,..,..,402341062.0,186135393.0,46.2630857727635,,
2017,Sub-Saharan Africa (excluding high income),SSA,,1551.29750686062,,62.6117351147261,59.1271259997715,1048793216.0,525700942.0,50.1243652101989,,,,,,0.920809984207153,..,..,..,..,401732942.0,185898590.0,46.2741708830332,,
2017,Sub-Saharan Africa (IDA & IBRD),TSS,,1563.37508530051,,62.6316908721786,59.1427144394588,1050153672.0,526386623.0,50.124723357296,,,,,,0.920910000801086,..,..,..,..,402341062.0,186135393.0,46.2630857727635,,
2017,Upper middle income,UMC,,8368.52809406641,,77.8393871134132,72.5780043544127,2817780046.0,1399668140.0,49.7077864171895,,,,,,1.00090003013611,..,..,..,..,1451290191.0,612848149.0,42.2278159668207,,
2017,World,WLD,,10827.7032622136,,74.6960557011182,70.2217811247523,7509074479.0,3721978960.0,49.5849468793875,,,,,,0.971409976482391,..,..,..,..,3392584186.0,1318712268.0,38.8704360429566,,
2017,Afghanistan,AFG,,519.884773089339,10.25174,65.656,62.701,36296400.0,17644266.0,48.611615718279,,46.09493,70.13992,,,,1,1,0,0,9948739.0,2078526.0,20.8923563076687,,
2017,Albania,ALB,68.59599,4531.02080555986,34.18148,80.148,76.601,2873457.0,1409327.0,49.0463977665664,48.60221,102.77022,99.90951,57.6837196350098,30.6606693267822,,1,1,1,1,1344945.0,554723.0,41.2450323247419,,
2017,Algeria,DZA,,4111.29411013269,,77.735,75.307,41389198.0,20482430.0,49.4873804439779,,118.81028,105.53681,35.0874099731445,18.1024799346924,,1,1,1,0,12464049.0,2542120.0,20.3956194331393,,
2017,American Samoa,ASM,,10823.4448040273,,,,55620.0,,,,,,,,,..,..,..,..,,,,,
2017,Andorra,AND,,38962.8803536703,12.72411,,,77001.0,,,66.66667,,,,,,..,..,..,..,,,,,
2017,Angola,AGO,,4095.81294155857,,63.252,57.677,29816748.0,15067439.0,50.5334766486604,,,,,,,1,1,1,1,12269158.0,6153426.0,50.1536128233087,,
2017,Antigua and Barbuda,ATG,,15383.4151884998,,77.871,75.571,95426.0,49440.0,51.8092742991878,,93.98827,97.41379,,,,1,1,0,1,,,,,
2017,Argentina,ARG,,14613.0418246696,14.97726,79.726,72.924,44044811.0,22572521.0,51.2489899491189,,107.2584,105.1311,,,,1,1,1,1,20034606.0,8483371.0,42.3435878898742,,
2017,Armenia,ARM,60.86957,3914.5012684128,10.15365,78.165,71.115,2944809.0,1559438.0,52.955474908389,32.83465,86.72213,84.85346,49.9204216003418,39.7172508239746,1.00053000450134,1,1,1,1,1298429.0,599222.0,46.1497702223225,,
2017,Aruba,ABW,,29007.6930034887,,78.372,73.488,105366.0,55331.0,52.5127893622878,,,,,,,..,..,..,..,,,,,
2017,Australia,AUS,51.28372,54027.9668184568,,84.6,80.5,24601860.0,12349632.0,50.197959138598,32.07578,,,74.3064880371094,50.6252098083496,,1,1,1,1,12988277.0,6018750.0,46.3398647873001,,
2017,Austria,AUT,,47426.5119597773,,84.0,79.4,8797566.0,4478340.0,50.9043071000109,,,,,,,1,1,1,1,4566592.0,2128849.0,46.6178936064356,,
2017,Azerbaijan,AZE,70.37618,4147.08971569171,,75.215,70.128,9854033.0,4942298.0,50.1550788212384,40.06507,107.25809,110.24089,20.469539642334,18.5202407836914,0.999520003795624,1,1,1,1,5033710.0,2453019.0,48.7318300021257,,
2017,"Bahamas, The",BHS,,32718.6381008013,,75.718,71.3,381761.0,196371.0,51.4382486922035,,,,,,,1,1,1,1,222770.0,107263.0,48.1496610854244,,
2017,Bahrain,BHR,80.19802,23742.9850166355,,78.143,76.188,1494074.0,554226.0,37.0949422285465,44.28274,99.96501,97.35438,34.202449798584,12.2828302383423,0.990939974784851,0,1,0,0,869477.0,181912.0,20.9220025371574,,
2017,Bangladesh,BGD,12.99893,1563.91369862485,,73.978,70.409,159670593.0,78809034.0,49.3572628649675,19.77568,92.03006,74.60155,,,1.03005003929138,1,1,1,0,67456048.0,20354292.0,30.1741542878409,,
2017,Barbados,BRB,,17391.4258663397,,80.307,77.562,286233.0,148008.0,51.7089463331808,,89.0625,86.4461,,,,1,1,1,1,155141.0,76657.0,49.4111807968235,,
2017,Belarus,BLR,60.72826,5761.74712023007,,79.2,69.3,9498264.0,5077542.0,53.4575814162466,26.73484,96.92618,94.87953,,,,1,1,1,1,5097254.0,2522072.0,49.4790332206321,,
2017,Belgium,BEL,41.40052,44192.6230270333,,83.9,79.2,11375158.0,5766141.0,50.6906454711101,25.83196,,,36.8465118408203,22.3725109100342,,1,1,1,1,5037594.0,2309180.0,45.838946131824,,
2017,Belize,BLZ,,4887.5772083381,16.55987,77.453,71.533,375769.0,188476.0,50.1574080234183,,106.21871,103.72925,,,,1,1,1,1,168353.0,64809.0,38.4958984989872,,
2017,Benin,BEN,,1136.59284704681,,62.687,59.633,11175204.0,5600901.0,50.1190046667655,,37.39879,42.17725,,,,1,1,0,1,4536728.0,2228868.0,49.1294166192022,,
2017,Bermuda,BMU,83.33333,111820.581466347,,85.35,77.72,63873.0,,,21.42857,,,,,,..,..,..,..,,,,,
2017,Bhutan,BTN,,3286.57470287488,,71.444,70.822,745568.0,351066.0,47.0871006206048,,106.55258,95.27738,,,0.995940029621124,1,1,1,1,366411.0,150315.0,41.0236046406904,,
2017,Bolivia,BOL,,3351.1240444427,,73.878,68.173,11192854.0,5570366.0,49.7671683886137,,90.21919,91.07079,,,,1,1,1,1,5292226.0,2270979.0,42.9116027924733,,
2017,Bosnia and Herzegovina,BIH,70.59524,5394.59122017677,,79.581,74.622,3351527.0,1709258.0,50.9993931137205,42.91168,,,,,,1,1,1,1,1329017.0,526783.0,39.6370400077651,,
2017,Botswana,BWA,,7893.23253363666,,71.559,65.79,2205128.0,1142634.0,51.8171255775311,,,,,,,1,1,1,0,1023272.0,499374.0,48.8016871369489,,
2017,Brazil,BRA,59.49238,9925.38623770041,,79.156,71.804,207833831.0,105601740.0,50.8106594294745,36.64406,102.71874,106.90658,,,1.00643002986908,1,1,1,1,104268846.0,45232664.0,43.3808042720642,,
2017,British Virgin Islands,VGB,,,6.24826,,,29577.0,,,,47.80488,55.04587,,,,..,..,..,..,,,,,
2017,Brunei Darussalam,BRN,,28572.1467776509,,76.819,74.454,424473.0,203749.0,48.0004994334258,,103.9557,106.26123,,,,1,1,0,0,212574.0,90636.0,42.6373874509583,,
2017,Bulgaria,BGR,68.08285,8334.08172775332,,78.4,71.4,7075947.0,3636886.0,51.3978693555409,36.87189,,,58.1222915649414,38.521369934082,,1,1,1,1,3357463.0,1557908.0,46.401345301497,,
2017,Burkina Faso,BFA,10.69574,734.994429826895,,61.43,59.981,19193284.0,9621412.0,50.1290558819784,15.09993,,,,,,1,1,0,1,7005191.0,3130865.0,44.693499434919,,
2017,Burundi,BDI,21.09181,292.997630684415,,62.675,59.092,10827024.0,5461521.0,50.4434188201544,18.16911,52.57534,43.00841,,,0.940509974956512,1,1,1,0,4660955.0,2420714.0,51.9360088222263,,
2017,Cabo Verde,CPV,40.625,3292.64575457372,16.65962,75.812,69.089,537497.0,267872.0,49.836929929172,30.64516,87.79047,85.65846,13.5831804275513,7.37124013900757,,1,1,1,1,228840.0,100105.0,43.7445376682398,,
2017,Cambodia,KHM,,1385.2599796333,,71.318,67.062,16009414.0,8198028.0,51.2075427125279,,83.99306,77.75093,,,,1,1,1,1,9049870.0,4433597.0,48.9907258336308,,
2017,Cameroon,CMR,36.26374,1425.10781805333,,59.795,57.235,24566045.0,12286560.0,50.0144019780128,32.27844,43.99867,47.26225,,,,0,0,0,1,10703273.0,5032385.0,47.0172535074084,,
2017,Canada,CAN,,45148.5527061655,,84.1,79.9,36543321.0,18418770.0,50.4025621628782,,,,,,,1,1,1,1,20166001.0,9532887.0,47.2720744187209,,
2017,Cayman Islands,CYM,,81302.122965073,,,,63382.0,,,,,,,,,..,..,..,..,,,,,
2017,Central African Republic,CAF,,450.900244979058,,54.354,50.152,4596028.0,2318150.0,50.4381070329718,,,,,,,1,1,0,1,1841910.0,838564.0,45.5268715626714,,
2017,Chad,TCD,,665.94835269506,,55.132,52.315,15016773.0,7521764.0,50.0890837911052,,,,,,,0,0,0,1,5597044.0,2543673.0,45.4467215194306,,
2017,Channel Islands,CHI,,,,84.677,80.769,168665.0,85255.0,50.5472353645667,,,,,,,..,..,..,..,84217.0,37508.0,44.5373261930489,,
2017,Chile,CHL,46.45613,14999.3700885512,18.38536,82.333,77.333,18470439.0,9373185.0,50.746953171379,18.82858,94.17974,95.45893,,,1.00005996227264,1,1,1,1,9208791.0,3856337.0,41.8766915222639,,
2017,China,CHN,,8879.43866711346,,78.828,74.315,1386395000.0,674707818.0,48.6663481812862,,97.94807,95.67479,37.1287498474121,29.2182693481445,,1,1,1,1,787183184.0,344784090.0,43.7997275612534,,
2017,Colombia,COL,52.66362,6376.70671552601,17.84725,79.694,74.124,48909844.0,24919763.0,50.9504037673888,34.06387,106.39992,104.20207,28.3227195739746,19.4251708984375,,1,1,1,1,25865153.0,11165523.0,43.1682078199963,,
2017,Comoros,COM,,1323.81158996501,,65.675,62.21,813892.0,403369.0,49.5605057194461,,,,,,,0,1,0,0,222594.0,82934.0,37.2579674205055,,
2017,"Congo, Dem. Rep.",COD,,467.07423746489,,61.539,58.528,81398764.0,40787890.0,50.1087344507008,,,,,,,1,1,1,1,27896291.0,13493559.0,48.3704410740482,,
2017,"Congo, Rep.",COG,22.89855,2191.22043789319,,65.316,62.546,5110702.0,2559386.0,50.078942203819,20.80925,,,,,,1,1,0,1,2068040.0,1012665.0,48.9673797412042,,
2017,Costa Rica,CRI,53.76677,11814.6265687665,22.2852,82.557,77.354,4949954.0,2474720.0,49.9947979325065,33.42594,100.16975,98.34552,,,,1,1,1,1,2336894.0,890018.0,38.0855100830419,,
2017,Cote d'Ivoire,CIV,,2111.02707557541,13.17057,58.32,55.864,24437469.0,12093605.0,49.4879606014942,,57.86196,68.25808,,,,1,1,1,1,7603546.0,3082707.0,40.5430176920084,,
2017,Croatia,HRV,68.57798,13451.6249479152,,80.9,74.9,4124531.0,2139934.0,51.8830834596628,38.91309,94.13149,96.56632,52.8193817138672,34.0964317321777,,1,1,1,1,1821332.0,840840.0,46.1662124203605,,
2017,Cuba,CUB,,8541.2106734664,,80.643,76.699,11339259.0,5706301.0,50.3234030807138,,93.60046,96.63406,21.3895893096924,12.9535703659058,,..,..,..,..,5105339.0,1990466.0,38.9879300865231,,
2017,Curacao,CUW,,19457.5315232205,,81.5,74.7,160175.0,86707.0,54.1324558912499,,,,,,,..,..,..,..,,,,,
2017,Cyprus,CYP,69.49153,26338.6943443136,,82.794,78.547,1179680.0,589132.0,49.9399415945782,38.26274,,,31.5388107299805,24.3012790679932,,1,1,1,1,611103.0,282307.0,46.1963040600357,,
2017,Czech Republic,CZE,59.87306,20636.199952435,,82.0,76.1,10594438.0,5385332.0,50.831695647565,35.56827,97.35404,97.95328,54.7742004394531,30.1591491699219,,1,1,1,1,5419903.0,2413204.0,44.5248558876423,,
2017,Denmark,DNK,54.35933,57610.0981801136,,83.1,79.2,5764980.0,2897965.0,50.2684360856951,34.24926,103.37075,105.42051,65.9789886474609,43.5276908874512,,1,1,1,1,2960274.0,1399513.0,47.2764683269184,,
2017,Djibouti,DJI,,2914.38385631251,,68.023,64.0,944097.0,446702.0,47.3152208452494,,50.71582,50.34097,,,,1,1,1,0,399069.0,157978.0,39.5866378997116,,
2017,Dominica,DMA,,7274.72133332919,,,,71458.0,,,,,,,,,1,1,1,1,,,,,
2017,Dominican Republic,DOM,54.06872,7609.33879952227,14.61223,76.99,70.609,10513131.0,5254947.0,49.984604937587,39.98837,92.97796,94.2798,41.7063102722168,21.0514793395996,,1,1,1,1,4838903.0,1923756.0,39.7560356138571,,
2017,Ecuador,ECU,,6213.50127649921,,79.442,73.833,16785361.0,8386320.0,49.9621098295443,,98.22063,97.19358,,,1.00294005870819,1,1,1,1,8305504.0,3424427.0,41.2308151317488,,
2017,"Egypt, Arab Rep.",EGY,,2444.29031115094,9.84518,73.967,69.453,96442593.0,47706816.0,49.4665427380165,,95.36619,92.96387,,,0.970130026340485,0,1,1,0,29628638.0,6962861.0,23.5004423760552,,
2017,El Salvador,SLV,49.23664,3910.25719295906,16.03698,77.417,68.006,6388122.0,3390313.0,53.0721382365151,23.51802,86.73635,86.40655,15.0436296463013,10.9350900650024,1.00356996059418,1,1,1,1,2743375.0,1148694.0,41.8715633116143,,
2017,Equatorial Guinea,GNQ,,9667.91225173046,,59.259,57.059,1262001.0,561891.0,44.5238065051886,,,,,,,0,0,0,1,489282.0,180199.0,36.8292722806071,,
2017,Eritrea,ERI,,,,67.745,63.404,,,,,57.58897,62.18047,,,,1,1,1,1,1571981.0,721213.0,45.8792440875558,,
2017,Estonia,EST,63.85737,20458.4607286705,,82.6,73.8,1317384.0,698154.0,52.9955153483923,38.37799,,,,,,1,1,1,1,703706.0,339645.0,48.265184608345,,
2017,Eswatini,SWZ,,3914.61325245175,,62.753,54.329,1124753.0,577502.0,51.3447628395246,,106.44358,104.49569,,,,0,0,1,0,360329.0,174311.0,48.3755123789648,,
2017,Ethiopia,ETH,,768.522307579386,,67.784,63.997,106400024.0,53185250.0,49.9861259302004,,,,,,0.978940010070801,1,1,1,1,49794802.0,23092511.0,46.3753445590566,,
2017,Faroe Islands,FRO,,60108.4666887359,,84.5,80.2,48331.0,,,,,,,,,..,..,..,..,,,,,
2017,Fiji,FJI,,6101.03083866498,,69.043,65.594,877459.0,432310.0,49.2683427164771,,,,,,1.00130999088287,1,1,1,1,357467.0,117592.0,32.895903677822,,
2017,Finland,FIN,53.83185,46336.6632530127,,84.5,78.9,5508214.0,2794857.0,50.7397976402246,27.40048,,,68.6738586425781,41.9369812011719,,1,1,1,1,2709253.0,1299481.0,47.9645496378522,,
2017,France,FRA,,38812.1610341682,,85.7,79.6,66864379.0,34480922.0,51.5684470773056,,,,,,,1,1,1,1,30263286.0,14465153.0,47.7976945398461,,
2017,French Polynesia,PYF,,,,79.539,75.171,276103.0,136138.0,49.3067929940458,,,,,,,..,..,..,..,117080.0,50780.0,43.372053296891,,
2017,Gabon,GAB,,7230.39639268426,,67.883,63.879,2064823.0,1012982.0,49.0590426634483,,,,,,,0,0,0,1,681868.0,273563.0,40.11964192483,,
2017,"Gambia, The",GMB,,679.756913965828,,62.84,60.088,2213894.0,1115801.0,50.3999277293464,,76.72522,70.58934,,,,1,1,1,0,729641.0,320049.0,43.8639001920122,,
2017,Georgia,GEO,70.92976,4357.00093554628,,77.816,68.98,3728004.0,1948480.0,52.2660458205768,43.7452,114.22181,113.54943,38.645320892334,21.9510402679443,0.997250020503998,1,1,1,1,2002172.0,908862.0,45.3938023306689,,
2017,Germany,DEU,46.76303,44552.8193719078,,83.4,78.7,82657002.0,41919970.0,50.7155708743438,27.55567,,,46.4608917236328,38.4599990844727,,1,1,1,1,43288288.0,20089156.0,46.4078320676484,,
2017,Ghana,GHA,31.9042,2025.93242386751,,64.503,62.437,29121471.0,14366668.0,49.3335946297205,22.50321,98.23515,98.28327,7.19336986541748,11.0625696182251,,1,1,1,1,12304197.0,5716937.0,46.463308414194,,
2017,Gibraltar,GIB,,,,,,33728.0,,,,93.88646,91.06383,,,,..,..,..,..,,,,,
2017,Greece,GRC,52.36588,18930.2186276597,,83.9,78.8,10754679.0,5475485.0,50.9125877801199,40.08756,95.33027,96.79182,56.4736289978027,36.580379486084,,1,1,1,1,4812802.0,2118674.0,44.0216323048403,,
2017,Greenland,GRL,,50321.3687543442,,,,56172.0,,,,,,,,,..,..,..,..,,,,,
2017,Grenada,GRD,61.71875,10152.8328118872,8.17698,74.949,70.07,110874.0,54983.0,49.5905261828743,35.40984,113.77953,128.30424,,,,1,1,1,1,,,,,
2017,Guam,GUM,,35615.8046274371,,83.146,76.39,164281.0,81252.0,49.4591583932408,,,,,,,..,..,..,..,79524.0,32423.0,40.7713394698456,,
2017,Guatemala,GTM,,4451.45098144235,11.36856,76.721,70.83,16087418.0,8168449.0,50.7753867149347,,76.28291,76.946,,,,1,1,1,1,6499051.0,2147678.0,33.0460247196091,,
2017,Guinea,GIN,,855.573639877367,,61.153,60.04,12067539.0,6266022.0,51.9246048648289,,,,3.1877601146698,8.07602024078369,,0,1,0,1,4153775.0,2262678.0,54.472810876853,,
2017,Guinea-Bissau,GNB,,738.549944890782,,59.62,55.597,1828146.0,936281.0,51.2147826267705,,,,,,,0,0,0,1,757877.0,361828.0,47.7423117471569,,
2017,Guyana,GUY,,6124.92996724861,,72.847,66.605,775221.0,386541.0,49.8621033051348,,,,,,,1,1,1,1,303981.0,117099.0,38.5218155082061,,
2017,Haiti,HTI,,1294.23974604323,,65.454,61.139,10982366.0,5562082.0,50.6455757670455,,,,,,,1,1,0,1,4935063.0,2372707.0,48.078555430802,,
2017,Honduras,HND,61.71694,2453.72789597457,,77.201,72.573,9429013.0,4719921.0,50.0574291103123,41.87938,,,12.6104698181152,7.16918992996216,,1,1,1,1,4273419.0,1540472.0,36.0477640970848,,
2017,"Hong Kong SAR, China",HKG,,46165.8565115953,14.94539,87.6,81.9,7391700.0,3978989.0,53.8305014223997,,102.88332,102.04097,,,,1,1,1,1,3961426.0,1943550.0,49.06187822264,,
2017,Hungary,HUN,52.23294,14605.8543453283,,79.3,72.5,9787966.0,5133501.0,52.4470642936736,31.6804,104.02922,104.48705,36.1689987182617,24.4657402038574,,1,1,1,1,4714433.0,2146480.0,45.5299714727094,,
2017,Iceland,ISL,,71310.9392562342,,84.3,81.1,343400.0,171121.0,49.8314867148133,,,,,,,1,1,1,1,210572.0,99440.0,47.2237524457193,,
2017,India,IND,52.24021,1981.6510498992,,70.425,68.0,1338658835.0,642787641.0,48.0172859560747,43.9376,78.73006,75.26001,30.3251991271973,25.7742595672607,,1,1,1,1,484532665.0,98570380.0,20.3433921219739,,
2017,Indonesia,IDN,73.56192,3837.65173121117,,73.515,69.156,264645886.0,131375660.0,49.6420562888625,37.72947,103.27305,106.03174,25.5768203735352,17.9681205749512,,1,1,1,0,129202366.0,50125376.0,38.7960201905281,,
2017,"Iran, Islamic Rep.",IRN,68.02366,5520.31047120905,11.11757,77.436,75.217,80673951.0,39854933.0,49.4024807630444,31.16248,94.91606,97.12482,34.3291091918945,40.1755714416504,,0,1,0,0,27421069.0,5428535.0,19.7969488352186,,
2017,Iraq,IRQ,,5205.28825476591,,72.318,68.277,37552781.0,18558849.0,49.4207048110328,,,,,,0.970499992370605,1,1,0,0,9803742.0,1294925.0,13.2084769264634,,
2017,Ireland,IRL,,69822.3470849141,,84.0,80.4,4807388.0,2426140.0,50.4669090676524,,,,,,,1,1,1,1,2344215.0,1070669.0,45.6728158466694,,
